"","SEEM_WT1","SEEM_WT2","SEEM_WT3","SEDM_WT1","SEDM_WT2","SEDM_WT3"
"2610016A17Rik",0,0,0,0,0,0
"2610017A05Rik",0,0,4,6,4,4
"2610020C07Rik",480,497,501,378,361,449
"2610024D14Rik",0,0,1,0,0,0
"2610027F03Rik",0,0,0,0,0,0
"2610027K06Rik",39,49,44,46,46,40
"2610028E06Rik",0,0,0,0,0,0
"2610028H24Rik",9,7,12,11,9,20
"2610029K11Rik",86,80,90,135,118,122
"2610035D17Rik",44,69,60,51,65,67
"2610035F20Rik",0,0,0,0,0,0
"2610037D02Rik",2,4,1,11,6,7
"2610042L04Rik",0,0,0,0,0,0
"2610203C22Rik",6,2,4,15,11,20
"2610206C17Rik",87,84,117,92,67,95
"2610300M13Rik",0,0,0,0,0,0
"2610306M01Rik",41,31,28,33,27,33
"2610307P16Rik",2,2,1,1,0,2
"2610316D01Rik",0,0,0,0,0,0
"2610318M16Rik",0,0,0,0,0,0
"2610318N02Rik",147,134,186,116,123,143
"2610507I01Rik",769,774,789,1048,943,1147
"2610524H06Rik",249,225,259,184,189,223
"2610528J11Rik",8,9,13,2,2,2
"2700003A03Rik",0,0,0,0,0,0
"2700012I20Rik",14,10,10,13,13,11
"2700038G22Rik",82,79,101,67,84,99
"2700046A07Rik",0,0,0,0,0,0
"2700049A03Rik",737,770,745,685,610,688
"2700054A10Rik",2,0,0,2,3,1
"2700062C07Rik",165,222,193,165,190,177
"2700068H02Rik",1,0,1,0,0,0
"2700069I18Rik",0,0,0,0,0,0
"2700070H01Rik",0,0,0,0,0,0
"2700089I24Rik",0,0,0,0,0,0
"2700097O09Rik",186,229,222,286,281,267
"2700099C18Rik",162,167,171,132,166,196
"2810001A02Rik",68,73,87,137,114,94
"2810001G20Rik",37,33,17,32,31,39
"2810002D19Rik",93,94,68,69,108,102
"2810004N23Rik",473,517,474,384,349,429
"2810013P06Rik",107,90,119,111,105,116
"2810021J22Rik",78,85,86,86,97,113
"2810025M15Rik",138,135,140,100,92,112
"2810029C07Rik",3,8,5,1,2,2
"2810030D12Rik",2,1,1,3,2,2
"2810032G03Rik",0,0,0,0,0,0
"2810039B14Rik",5,5,6,10,2,4
"2810047C21Rik1",0,0,1,1,0,2
"2810048H02Rik",0,0,0,0,0,0
"2810049E08Rik",0,0,0,0,0,0
"2810403D21Rik",28,17,21,14,21,16
"2810404M03Rik",0,0,0,0,0,0
"2810405F15Rik",0,0,0,0,0,0
"2810405F17Rik",3,7,7,11,6,9
"2810407A14Rik",2,3,1,2,2,1
"2810408A11Rik",44,30,49,25,29,37
"2810408B13Rik",17,13,9,15,13,18
"2810408I11Rik",75,64,85,89,65,88
"2810414N06Rik",16,21,16,13,22,33
"2810425M01Rik",4,0,1,4,3,5
"2810429I04Rik",4,4,8,4,6,5
"2810433D01Rik",0,0,0,0,0,0
"2810442N19Rik",0,1,0,1,1,0
"2810449D17Rik",31,41,33,38,34,44
"2810454H06Rik",11,13,16,15,14,22
"2810459M11Rik",0,0,0,0,0,0
"2810471M01Rik",0,0,0,0,0,0
"2900005J15Rik",24,20,22,33,28,39
"2900009J06Rik",0,5,2,3,2,1
"2900024J01Rik",2,0,1,3,3,5
"2900026A02Rik",459,429,442,298,273,282
"2900040C04Rik",0,0,0,0,0,0
"2900041M22Rik",2,5,2,1,0,0
"2900052L18Rik",102,123,103,97,110,124
"2900052N01Rik",0,0,1,1,0,0
"2900057B20Rik",0,0,0,0,0,0
"2900060B14Rik",4,9,8,4,5,2
"2900060L22Rik",0,0,0,0,0,0
"2900060N12Rik",0,0,0,0,0,0
"2900076A07Rik",21,22,16,27,33,35
"2900079G21Rik",4,1,5,1,1,0
"2900089D17Rik",151,167,136,234,151,200
"2900092C05Rik",0,0,0,0,0,0
"2900092D14Rik",0,0,0,0,0,0
"2900093K20Rik",9,8,5,11,13,8
"3000002C10Rik",69,70,74,87,70,79
"3010001F23Rik",0,0,0,0,0,0
"3010003L21Rik",29,29,39,28,18,20
"3100003L05Rik",0,0,0,0,0,0
"3110004A20Rik",0,0,0,0,0,0
"3110006O06Rik",2,0,1,0,1,1
"3110009E18Rik",526,619,581,398,459,470
"3110009F21Rik",0,0,0,0,0,0
"3110015C05Rik",0,0,0,0,0,0
"3110021A11Rik",1,0,0,6,3,0
"3110039M20Rik",0,0,0,0,0,0
"3110040M04Rik",1,0,0,1,0,0
"3110040N11Rik",210,217,232,241,165,236
"3110045C21Rik",24,18,14,9,18,19
"3110053B16Rik",78,83,76,86,75,66
"3110056K07Rik",31,47,35,51,38,38
"3110067G11Rik",0,0,0,0,0,0
"3110070M22Rik",7,15,6,12,9,6
"3110082I17Rik",406,444,421,389,378,466
"3110082J24Rik",0,0,0,0,0,0
"3110083C13Rik",2,5,6,2,8,10
"3110099E03Rik",0,0,0,0,0,0
"3200001D21Rik",3,6,10,4,3,5
"3222401L13Rik",9,5,8,11,25,11
"3300002A11Rik",0,0,0,0,0,0
"3300002I08Rik",149,165,170,137,117,114
"3300002P09Rik",196,168,197,165,148,146
"3300002P13Rik",2,5,4,0,0,0
"3300005D01Rik",4,5,1,9,11,9
"3425401B19Rik",0,0,1,1,0,0
"3632454L22Rik",4,1,1,12,4,13
"3830403N18Rik",57,23,7,47,18,8
"3830408C21Rik",14,12,19,26,24,12
"3830432H09Rik",1,0,0,1,0,0
"3930402G23Rik",0,0,0,0,0,0
"4122401K19Rik",2,4,3,5,3,3
"4631405J19Rik",2,2,6,0,0,1
"4632404H12Rik",50,48,65,77,74,80
"4632415L05Rik",183,173,186,185,224,197
"4632427E13Rik",9,7,6,8,3,8
"4632428C04Rik",8,7,11,4,5,3
"4732414G09Rik",2,6,3,0,0,1
"4732416N19Rik",3,2,3,8,4,5
"4732419C18Rik",0,0,0,0,1,0
"4732440D04Rik",32,37,36,55,52,54
"4732465J04Rik",4,1,4,4,5,4
"4732471J01Rik",210,200,209,230,241,219
"4732490B19Rik",0,0,0,0,0,0
"4732491K20Rik",4,15,10,7,11,13
"4732496C06Rik",23,24,31,33,26,32
"4831407H17Rik",1,2,2,5,3,7
"4831440D22Rik",1,2,0,0,1,1
"4831440E17Rik",17,18,18,46,29,47
"4833407H14Rik",95,110,101,142,122,116
"4833411C07Rik",0,1,2,2,1,1
"4833412C05Rik",0,0,0,1,0,0
"4833413N01Rik",0,0,0,0,0,0
"4833415N18Rik",1,0,0,0,0,0
"4833417C18Rik",20,19,39,28,27,24
"4833418N02Rik",39,40,32,33,30,31
"4833419F23Rik",23,12,16,20,24,21
"4833420G17Rik",1125,1191,1192,1097,1110,1061
"4833422C13Rik",50,32,33,44,41,50
"4833422M21Rik",0,0,0,0,0,0
"4833427F10Rik",0,1,1,6,16,11
"4833428L15Rik",0,0,0,0,0,0
"4833438C02Rik",357,390,379,355,317,379
"4833439F03Rik",17,13,12,9,14,5
"4833439L19Rik",1307,1381,1538,1206,1128,1046
"4833447I15Rik",23,26,14,37,47,31
"4921504A21Rik",0,0,0,0,0,0
"4921504E06Rik",0,0,0,0,0,0
"4921507G05Rik",5,4,3,6,3,4
"4921508D12Rik",0,0,0,0,0,0
"4921509C19Rik",0,0,0,0,0,0
"4921509O07Rik",0,1,0,0,0,1
"4921511C10Rik",1,1,1,2,1,3
"4921511C20Rik",0,0,0,0,0,0
"4921511I17Rik",11,10,19,18,10,8
"4921513H07Rik",0,0,0,0,0,0
"4921513I03Rik",2,0,4,3,0,0
"4921515E04Rik",0,0,0,0,0,0
"4921515G04Rik",62,62,66,75,75,58
"4921517D16Rik",1,1,0,0,0,1
"4921517D22Rik",0,0,0,0,0,0
"4921518K17Rik",0,1,0,0,0,0
"4921522P10Rik",432,378,473,355,372,367
"4921524J17Rik",209,199,197,184,197,206
"4921524L21Rik",0,0,0,0,0,0
"4921525D07Rik",0,0,0,0,0,0
"4921525O09Rik",0,0,0,0,0,0
"4921528I07Rik",0,0,0,0,0,0
"4921529L05Rik",1,1,1,0,0,0
"4921531C22Rik",54,45,45,42,29,44
"4921531P14Rik",0,0,0,0,0,0
"4921533I20Rik",0,0,0,0,0,0
"4921534H16Rik",0,0,0,0,0,0
"4921536K21Rik",5,5,8,7,1,4
"4921539E11Rik",0,0,0,0,0,0
"4922502B01Rik",0,0,0,0,0,0
"4922502H24Rik",0,0,0,0,0,0
"4922502N22Rik",0,0,0,0,0,0
"4930401C15Rik",0,0,0,0,0,0
"4930401G09Rik",0,0,0,0,0,1
"4930401O10Rik",0,0,0,0,0,0
"4930401O12Rik",0,0,0,0,0,0
"4930402D18Rik",0,0,0,0,0,0
"4930402F06Rik",0,0,0,0,0,0
"4930402F11Rik",0,0,0,0,0,0
"4930402K13Rik",0,0,0,0,0,0
"4930403D09Rik",3,2,0,3,1,2
"4930404A05Rik",0,0,0,0,0,0
"4930404H11Rik",0,0,0,0,0,0
"4930404H24Rik",17,21,25,8,11,4
"4930404I05Rik",33,16,32,23,36,27
"4930404I20Rik",0,0,0,0,0,0
"4930404K13Rik",0,0,0,0,0,0
"4930405A10Rik",1,0,0,1,1,0
"4930405A21Rik",1,4,5,9,8,7
"4930405D01Rik",0,0,0,0,0,0
"4930405D11Rik",0,0,0,0,0,0
"4930405H06Rik",0,0,0,0,0,0
"4930405J17Rik",1,0,0,0,0,0
"4930405L22Rik",0,0,0,0,0,0
"4930405O22Rik",1,0,0,1,1,0
"4930406D18Rik",0,1,0,0,0,0
"4930407G08Rik",0,0,0,0,0,0
"4930407I02Rik",3,1,2,0,0,3
"4930407I10Rik",0,0,0,0,0,0
"4930407I19Rik",0,0,0,0,0,0
"4930412B13Rik",0,3,0,8,12,7
"4930412C18Rik",2,6,5,6,7,6
"4930412E21Rik",0,0,0,0,0,0
"4930412F09Rik",0,0,0,0,0,0
"4930412M03Rik",18,27,18,27,23,7
"4930413E15Rik",0,0,0,0,0,0
"4930413E20Rik",0,0,0,0,0,0
"4930413F20Rik",0,0,0,0,0,0
"4930413G21Rik",171,157,167,195,137,170
"4930413M19Rik",0,0,0,0,0,0
"4930414F18Rik",0,0,0,0,0,0
"4930414N06Rik",72,74,65,55,66,66
"4930417H01Rik",2,0,0,0,0,0
"4930417O13Rik",0,0,0,0,0,1
"4930417O22Rik",0,0,0,0,0,0
"4930419G24Rik",0,0,0,0,0,0
"4930420G21Rik",0,0,0,0,0,0
"4930422I22Rik",0,0,0,0,0,0
"4930422M22Rik",20,28,23,34,47,46
"4930423B08Rik",0,2,0,0,0,0
"4930423D24Rik",0,0,0,0,0,0
"4930423M02Rik",0,0,0,0,0,0
"4930424E08Rik",0,0,0,0,0,0
"4930425K10Rik",0,0,0,0,0,0
"4930425L21Rik",0,0,0,0,0,0
"4930425O10Rik",0,0,0,0,0,0
"4930426D05Rik",30,27,34,11,16,16
"4930426I24Rik",235,237,209,234,187,214
"4930426L09Rik",17,17,15,22,18,16
"4930428D20Rik",0,0,0,0,0,0
"4930428E07Rik",0,0,0,0,0,0
"4930428G15Rik",0,0,1,0,0,2
"4930428O21Rik",11,13,9,4,3,4
"4930429B21Rik",4,5,9,15,11,6
"4930429C20Rik",0,0,0,0,0,0
"4930429D17Rik",0,0,0,0,0,0
"4930429F11Rik",0,0,0,0,0,0
"4930429F24Rik",1,1,1,3,0,2
"4930429H19Rik",0,0,0,0,0,0
"4930429P21Rik",0,0,1,0,0,0
"4930430E12Rik",16,29,18,6,14,9
"4930430F21Rik",0,0,0,0,0,0
"4930430J02Rik",2,0,0,1,0,0
"4930431F10Rik",0,0,0,0,0,0
"4930431F12Rik",0,0,0,0,0,0
"4930431P03Rik",25,17,27,37,42,65
"4930431P19Rik",5,6,3,9,15,10
"4930431P22Rik",0,0,0,0,0,0
"4930432E11Rik",1,0,0,0,0,1
"4930432J09Rik",0,0,0,0,0,0
"4930432L08Rik",0,0,0,0,0,0
"4930432M17Rik",0,0,0,0,0,0
"4930432O09Rik",0,0,0,0,0,0
"4930433B08Rik",0,0,0,0,0,0
"4930433I11Rik",0,0,0,0,0,0
"4930433N12Rik",0,0,0,5,0,0
"4930434B07Rik",0,0,0,0,0,0
"4930434J06Rik",0,0,0,0,0,0
"4930434J08Rik",125,131,108,118,82,94
"4930435F18Rik",0,0,0,0,0,0
"4930437M23Rik",0,0,0,0,1,0
"4930438A08Rik",871,898,849,1173,1254,1346
"4930438E09Rik",0,0,0,0,0,0
"4930439A04Rik",0,1,0,5,1,1
"4930439D14Rik",20,20,22,9,15,14
"4930440C22Rik",0,0,0,0,0,0
"4930440I19Rik",0,2,0,0,1,1
"4930441H08Rik",0,0,0,0,0,0
"4930441J16Rik",0,0,0,0,0,0
"4930442E04Rik",0,0,0,0,0,1
"4930442J19Rik",0,0,0,0,0,0
"4930442L01Rik",0,0,0,0,0,0
"4930443O20Rik",0,0,0,0,0,0
"4930444A19Rik",29,34,39,24,22,22
"4930444F02Rik",0,0,0,0,0,0
"4930444M15Rik",0,0,0,0,0,0
"4930444P10Rik",0,0,0,1,0,0
"4930445E18Rik",1,3,3,6,5,6
"4930445K14Rik",128,167,180,202,188,182
"4930445N06Rik",0,0,0,0,0,0
"4930445N08Rik",0,0,0,0,0,0
"4930445N18Rik",2,4,1,5,4,3
"4930447A16Rik",0,0,0,0,0,0
"4930447C04Rik",1,0,1,1,0,0
"4930447F24Rik",1,1,1,0,0,0
"4930447J18Rik",1,0,0,0,0,0
"4930447K03Rik",0,0,0,0,2,0
"4930447M23Rik",1,1,0,1,1,1
"4930447N08Rik",24,17,22,6,5,5
"4930448C13Rik",0,0,0,0,0,0
"4930448E22Rik",0,0,0,0,0,0
"4930448F12Rik",0,0,0,0,0,0
"4930448H16Rik",1,0,0,0,0,0
"4930448I06Rik",0,0,0,0,0,0
"4930448I18Rik",0,0,0,0,0,0
"4930448K20Rik",0,2,0,0,1,0
"4930449C09Rik",0,0,0,1,0,0
"4930449E01Rik",0,0,0,0,0,0
"4930449E18Rik",0,0,0,0,0,0
"4930449I24Rik",0,0,0,0,0,0
"4930451E10Rik",107,128,164,145,106,131
"4930451I11Rik",0,0,0,0,0,0
"4930452A19Rik",0,0,0,0,0,0
"4930452G13Rik",0,0,0,0,0,0
"4930452N14Rik",0,0,0,0,0,0
"4930453H23Rik",0,0,0,0,0,0
"4930453L07Rik",0,1,0,0,0,0
"4930453N24Rik",690,705,656,498,460,563
"4930455B14Rik",0,0,0,0,0,0
"4930455C13Rik",196,185,201,196,152,174
"4930455D15Rik",7,8,9,5,5,8
"4930455F16Rik",1,0,0,0,0,0
"4930455G09Rik",2,4,3,1,1,5
"4930455H04Rik",0,0,0,0,0,0
"4930455J16Rik",0,0,0,0,0,0
"4930456A14Rik",0,0,0,1,0,3
"4930456L15Rik",0,0,0,0,0,0
"4930458A03Rik",0,0,0,0,0,0
"4930458D05Rik",15,5,2,28,18,25
"4930459C07Rik",1,1,1,1,2,2
"4930459L07Rik",0,0,0,0,0,0
"4930461C15Rik",0,0,0,0,0,0
"4930461G14Rik",0,0,0,0,0,0
"4930463O16Rik",0,1,0,4,1,3
"4930465K10Rik",1,1,1,1,0,1
"4930465M20Rik",0,0,0,0,0,0
"4930467D21Rik",0,0,0,0,0,0
"4930467J12Rik",0,0,0,0,0,0
"4930467K11Rik",0,0,1,1,0,2
"4930469K13Rik",23,34,24,23,32,27
"4930470B04Rik",0,0,0,0,0,0
"4930470G03Rik",199,193,181,161,168,174
"4930470H14Rik",0,0,0,0,0,0
"4930470O06Rik",0,0,0,0,0,0
"4930470P17Rik",0,0,0,0,0,0
"4930471C04Rik",0,1,0,0,0,0
"4930471E19Rik",0,0,0,0,0,0
"4930471G03Rik",0,0,0,1,0,0
"4930471G24Rik",0,0,0,0,0,0
"4930471L23Rik",0,0,0,3,1,1
"4930471M09Rik",0,0,0,0,1,0
"4930473A02Rik",389,465,393,329,308,366
"4930473H19Rik",24,25,26,27,22,26
"4930473O22Rik",0,0,0,0,0,0
"4930474G06Rik",0,0,0,0,0,0
"4930474H20Rik",0,0,0,0,0,0
"4930474M22Rik",0,0,0,0,0,0
"4930474N05Rik",0,0,0,0,0,0
"4930474N09Rik",0,0,0,0,0,0
"4930477N07Rik",0,0,0,0,0,0
"4930478L05Rik",0,0,4,2,2,0
"4930478P22Rik",0,0,0,0,0,0
"4930479D17Rik",2,0,0,0,3,2
"4930479H17Rik",0,0,0,0,0,0
"4930480E11Rik",0,0,0,0,0,0
"4930480G23Rik",0,0,0,0,0,0
"4930480K15Rik",0,0,0,0,0,0
"4930480K23Rik",20,33,27,39,43,26
"4930480M12Rik",0,0,0,0,0,0
"4930481A15Rik",34,44,38,83,79,72
"4930481B07Rik",20,18,21,37,19,29
"4930482G09Rik",1,2,2,0,0,0
"4930483J18Rik",1,0,1,0,0,1
"4930483K19Rik",60,72,79,55,42,53
"4930483O08Rik",0,0,1,0,0,0
"4930484H19Rik",0,1,0,0,0,0
"4930486F22Rik",0,0,0,0,0,0
"4930486I03Rik",0,0,0,0,0,0
"4930486L24Rik",14,17,12,16,20,14
"4930487D11Rik",0,0,0,0,0,0
"4930487H11Rik",2,2,2,2,4,4
"4930488B22Rik",0,0,0,0,0,0
"4930488L21Rik",0,0,0,0,0,0
"4930488N24Rik",0,0,0,0,0,0
"4930500A05Rik",0,0,1,0,1,0
"4930500F04Rik",0,0,0,0,0,0
"4930500F10Rik",20,24,24,39,25,40
"4930500G05Rik",0,0,0,0,0,0
"4930500H12Rik",0,0,0,0,0,0
"4930500L23Rik",0,0,0,0,0,0
"4930502A04Rik",0,0,0,0,0,0
"4930502C15Rik",117,147,133,122,116,116
"4930502E09Rik",0,0,2,2,3,2
"4930503E14Rik",0,0,0,0,0,0
"4930503E24Rik",1,1,0,0,1,0
"4930503F20Rik",0,0,0,0,0,0
"4930503H13Rik",0,0,0,0,0,0
"4930503L19Rik",390,353,377,307,307,322
"4930503O07Rik",0,0,0,0,0,0
"4930504C09Rik",0,0,0,0,0,0
"4930504D19Rik",0,0,0,0,0,0
"4930505A04Rik",0,0,0,0,0,0
"4930505G20Rik",0,0,0,0,0,0
"4930505K13Rik",0,0,0,0,0,0
"4930505K14Rik",0,0,0,0,0,0
"4930505M18Rik",0,0,0,0,0,0
"4930505N22Rik",6,4,6,9,2,7
"4930505O20Rik",0,0,0,0,0,0
"4930506A18Rik",0,0,0,0,0,0
"4930506C21Rik",372,391,435,302,365,378
"4930507D05Rik",46,49,58,59,46,53
"4930507D10Rik",0,0,0,0,0,0
"4930509E16Rik",11,10,3,14,14,27
"4930509G22Rik",17,18,15,12,16,10
"4930509J09Rik",0,0,0,0,0,0
"4930509K18Rik",0,0,0,0,0,0
"4930511A02Rik",0,0,0,0,0,0
"4930511A08Rik",0,0,0,0,0,0
"4930511E03Rik",0,0,0,0,0,0
"4930511M06Rik",0,0,0,0,0,0
"4930512B01Rik",58,56,64,48,52,39
"4930512H18Rik",15,10,9,11,10,12
"4930512J16Rik",0,1,1,3,1,2
"4930512M02Rik",0,0,0,0,0,0
"4930513D17Rik",0,2,0,0,0,0
"4930513L16Rik",1,1,0,1,0,2
"4930513N10Rik",146,140,133,104,114,122
"4930513O06Rik",0,0,0,0,0,0
"4930515B02Rik",0,0,0,0,0,0
"4930515G01Rik",420,458,541,476,449,440
"4930515G16Rik",0,0,1,0,1,0
"4930515L03Rik",0,0,0,0,0,0
"4930515L19Rik",1,0,0,0,0,0
"4930517E11Rik",0,0,0,0,0,0
"4930517G24Rik",1,0,0,0,0,0
"4930517M08Rik",0,0,0,0,0,0
"4930517O19Rik",2,1,1,0,3,2
"4930518C04Rik",0,0,0,0,0,0
"4930518J21Rik",0,0,0,0,0,0
"4930518P08Rik",0,0,0,0,0,0
"4930519D14Rik",0,0,0,0,0,0
"4930519F09Rik",0,0,3,1,1,0
"4930519F16Rik",0,0,0,0,0,0
"4930519F24Rik",0,0,0,0,0,0
"4930519G04Rik",0,0,0,1,1,0
"4930519H02Rik",0,0,0,0,0,0
"4930519K11Rik",0,0,0,0,0,0
"4930519L02Rik",44,46,36,37,46,47
"4930520E11Rik",9,7,7,11,5,12
"4930520O04Rik",22,23,20,33,27,32
"4930520P13Rik",0,0,0,0,0,0
"4930521E06Rik",0,0,0,0,0,0
"4930521O11Rik",0,0,0,0,0,0
"4930521O17Rik",0,0,0,0,0,0
"4930522H14Rik",0,0,0,0,0,0
"4930522L14Rik",90,95,89,80,69,87
"4930522O17Rik",0,0,0,0,0,0
"4930522P08Rik",1,2,4,9,6,8
"4930523C07Rik",654,713,630,802,760,860
"4930523O13Rik",0,0,0,0,0,0
"4930524B15Rik",0,0,0,0,0,0
"4930524B17Rik",0,0,0,0,0,0
"4930524C18Rik",0,0,0,0,0,0
"4930524J08Rik",31,22,34,22,17,22
"4930524O05Rik",0,0,0,1,0,1
"4930524O08Rik",0,0,0,0,0,0
"4930525C09Rik",0,0,0,0,0,0
"4930525D18Rik",1,1,1,0,0,2
"4930525G20Rik",6,6,4,13,7,2
"4930526F13Rik",0,0,0,0,0,0
"4930526H09Rik",0,0,0,0,0,0
"4930526I15Rik",155,164,172,174,160,164
"4930526L06Rik",0,0,0,0,0,1
"4930527A07Rik",0,0,0,0,0,0
"4930527F14Rik",0,0,0,0,0,0
"4930527G23Rik",0,0,0,0,0,0
"4930527J03Rik",0,0,0,0,0,0
"4930528A17Rik",87,77,87,57,51,74
"4930528D03Rik",0,0,0,0,0,0
"4930528G23Rik",0,0,0,1,0,0
"4930528H21Rik",0,0,0,0,0,0
"4930528P14Rik",0,0,0,0,0,0
"4930529C04Rik",1,0,1,1,1,0
"4930529I22Rik",0,0,0,0,0,0
"4930529K09Rik",0,0,0,0,0,0
"4930529L06Rik",0,0,0,0,0,0
"4930529N20Rik",0,0,0,0,0,0
"4930532I03Rik",0,0,0,0,0,0
"4930532M18Rik",0,0,0,0,0,0
"4930533B01Rik",0,0,0,0,0,0
"4930533I22Rik",0,0,0,0,0,0
"4930533K18Rik",0,0,0,0,0,0
"4930533N22Rik",0,0,0,0,0,0
"4930533P14Rik",0,0,0,0,0,0
"4930534D22Rik",3,1,3,1,1,3
"4930534H03Rik",0,0,0,0,0,0
"4930535L15Rik",1,1,4,0,0,0
"4930535O05Rik",0,0,0,0,0,0
"4930538E20Rik",95,84,95,111,108,126
"4930538L07Rik",0,0,0,0,0,0
"4930539C22Rik",0,0,0,0,0,0
"4930539J05Rik",150,180,185,151,149,143
"4930539M17Rik",0,0,0,0,0,0
"4930539N22Rik",0,0,0,0,0,0
"4930540E01Rik",0,0,0,0,0,0
"4930540M03Rik",0,0,0,0,0,0
"4930541O19Rik",0,0,1,0,0,0
"4930542C21Rik",0,0,0,0,0,0
"4930542D17Rik",0,0,0,1,0,1
"4930542M03Rik",0,0,0,0,0,0
"4930542N06Rik",9,5,8,19,8,16
"4930543D07Rik",11,6,6,7,4,8
"4930543E12Rik",0,1,0,0,0,1
"4930543I03Rik",0,0,0,0,0,0
"4930543I11Rik",6,15,17,40,42,54
"4930543N07Rik",0,0,0,0,0,0
"4930544D05Rik",1,2,0,1,0,0
"4930544F09Rik",1,5,3,12,11,9
"4930544G11Rik",0,0,0,0,0,0
"4930544M13Rik",0,0,0,0,0,0
"4930545E07Rik",0,0,0,0,0,0
"4930545H06Rik",0,0,0,0,0,0
"4930545L08Rik",0,0,0,0,0,0
"4930545L23Rik",0,0,0,0,0,0
"4930546C10Rik",0,0,0,0,0,0
"4930546K05Rik",0,0,0,0,0,0
"4930547E08Rik",0,0,0,1,0,0
"4930547E14Rik",0,0,0,0,0,0
"4930547H16Rik",0,0,0,0,0,0
"4930548G05Rik",0,0,0,0,0,0
"4930548G14Rik",0,0,0,0,0,0
"4930548J01Rik",0,0,0,0,0,0
"4930548K13Rik",0,0,0,0,0,0
"4930549C15Rik",0,1,0,2,0,2
"4930549G23Rik",74,80,92,88,97,90
"4930549P19Rik",0,0,0,0,0,0
"4930550C14Rik",3,8,13,2,6,2
"4930550C17Rik",0,0,0,0,0,0
"4930551E15Rik",0,0,0,0,0,0
"4930552N02Rik",0,0,0,0,0,0
"4930552P06Rik",0,0,0,0,0,0
"4930552P12Rik",3,5,2,2,2,0
"4930553C11Rik",0,0,0,0,0,0
"4930553E22Rik",0,0,0,0,0,0
"4930553J12Rik",0,0,0,0,0,0
"4930553P18Rik",2,0,1,1,2,0
"4930554C24Rik",0,0,0,0,0,0
"4930554G24Rik",0,0,0,0,0,0
"4930554H23Rik",0,0,0,0,0,0
"4930554I06Rik",0,0,0,0,0,1
"4930554P06Rik",0,0,0,0,0,0
"4930555A03Rik",10,15,13,9,13,14
"4930555B11Rik",0,0,0,0,0,0
"4930555B12Rik",0,0,0,0,0,0
"4930555F03Rik",0,0,0,0,0,0
"4930555G01Rik",0,0,0,0,0,0
"4930555G07Rik",0,0,0,0,0,0
"4930555G21Rik",0,0,0,0,0,0
"4930555K05Rik",0,0,0,0,0,0
"4930555K19Rik",0,0,0,0,1,0
"4930555M17Rik",0,0,0,0,0,0
"4930556A17Rik",0,0,0,0,0,0
"4930556C24Rik",0,0,0,0,0,0
"4930556G01Rik",0,0,0,0,0,0
"4930556I23Rik",0,0,1,0,0,0
"4930556J02Rik",0,0,0,0,0,0
"4930556L07Rik",0,0,0,0,0,0
"4930556M19Rik",5,5,2,2,5,6
"4930556N09Rik",0,0,0,0,0,0
"4930556N13Rik",2,3,1,0,0,0
"4930557B15Rik",0,0,0,0,0,0
"4930557F08Rik",0,0,0,0,0,0
"4930557F10Rik",0,0,0,0,0,0
"4930557J02Rik",1,2,3,1,0,1
"4930557K07Rik",59,37,45,40,47,41
"4930558F17Rik",0,0,0,0,0,0
"4930558G05Rik",0,0,0,0,0,0
"4930558J18Rik",28,31,31,35,25,41
"4930558K02Rik",2,2,1,1,0,1
"4930559C10Rik",0,0,0,0,0,0
"4930562C15Rik",3,10,5,4,6,2
"4930562F07Rik",166,184,176,227,196,224
"4930562F17Rik",0,0,0,0,0,0
"4930563E18Rik",1,3,0,4,0,4
"4930563E22Rik",7,3,6,8,6,6
"4930563F08Rik",0,0,0,0,0,0
"4930563H07Rik",0,0,0,0,0,0
"4930563I02Rik",0,0,0,0,0,0
"4930563J15Rik",1,0,0,1,0,0
"4930563M20Rik",0,0,0,0,0,0
"4930563M21Rik",0,1,0,0,0,2
"4930564C03Rik",0,0,0,0,0,0
"4930564D02Rik",0,0,0,0,0,0
"4930565D16Rik",0,0,0,0,0,0
"4930565N06Rik",22,32,22,73,44,42
"4930566D17Rik",3,1,5,1,0,5
"4930567H12Rik",0,0,0,0,0,1
"4930567H17Rik",0,0,0,0,0,0
"4930567J20Rik",0,0,0,0,0,0
"4930567K12Rik",0,0,0,0,0,0
"4930567K20Rik",0,0,0,0,0,0
"4930568A12Rik",30,26,16,29,32,32
"4930568A13Rik",0,0,0,0,0,0
"4930568D16Rik",0,0,0,0,0,0
"4930568E12Rik",0,0,0,0,0,0
"4930568G15Rik",0,0,0,0,0,0
"4930570E01Rik",0,0,0,0,0,0
"4930570E03Rik",0,0,0,0,0,0
"4930570G19Rik",0,0,0,0,0,0
"4930571K23Rik",0,0,0,0,0,0
"4930571O06Rik",0,0,0,0,0,0
"4930572G02Rik",0,1,0,0,0,0
"4930572K03Rik",0,0,0,0,0,0
"4930572O13Rik",0,1,0,0,0,0
"4930573C08Rik",0,0,0,0,0,0
"4930573C15Rik",0,0,0,0,0,0
"4930573H18Rik",0,0,0,0,0,0
"4930573O16Rik",1,0,1,1,0,0
"4930577N17Rik",62,60,79,55,62,63
"4930578E11Rik",0,0,0,0,0,0
"4930578G10Rik",0,0,0,0,0,0
"4930578I06Rik",0,0,0,0,0,0
"4930578L24Rik",2,1,5,8,2,4
"4930578M01Rik",0,1,0,1,1,2
"4930578N18Rik",0,0,0,0,0,0
"4930579C12Rik",1,0,0,0,0,0
